Datetime,Open,High,Low,Close,Adj Close,Volume,Symbol
2024-01-14 22:00:00,42520.69921875,42612.9921875,42083.59375,42254.05859375,42254.05859375,590214144,BTC-USD
2024-01-14 23:00:00,42252.7421875,42271.69921875,41724.61328125,41812.25390625,41812.25390625,1479812096,BTC-USD
2024-01-15 00:00:00,41715.06640625,42321.51953125,41705.41796875,42235.7578125,42235.7578125,919687168,BTC-USD
2024-01-15 01:00:00,42253.20703125,42369.48828125,42175.9609375,42258.46484375,42258.46484375,368087040,BTC-USD
2024-01-15 02:00:00,42259.7890625,42365.1796875,42195.76953125,42362.98046875,42362.98046875,164945920,BTC-USD
2024-01-15 03:00:00,42381.7578125,42616.390625,42381.7578125,42539.94140625,42539.94140625,257830912,BTC-USD
2024-01-15 04:00:00,42552.171875,42608.6328125,42514.125,42589.41796875,42589.41796875,118499328,BTC-USD
2024-01-15 05:00:00,42586.7109375,42782.19140625,42575.8515625,42732.328125,42732.328125,360161280,BTC-USD
2024-01-15 06:00:00,42734.67578125,42770.53515625,42615.75390625,42641.8828125,42641.8828125,133447680,BTC-USD
2024-01-15 07:00:00,42637.71484375,42732.9921875,42535.1328125,42701.32421875,42701.32421875,28760064,BTC-USD
2024-01-15 08:00:00,42702.640625,42748.234375,42643.1796875,42651.671875,42651.671875,242765824,BTC-USD
2024-01-15 09:00:00,42649.09375,42721.0703125,42572.84375,42711.4140625,42711.4140625,161767424,BTC-USD
2024-01-15 10:00:00,42724.92578125,42724.92578125,42545.5703125,42545.5703125,42545.5703125,141957120,BTC-USD
2024-01-15 11:00:00,42547.8359375,42682.53125,42533.07421875,42678.52734375,42678.52734375,183814144,BTC-USD
2024-01-15 12:00:00,42680.6640625,42687.38671875,42594.7265625,42647.2578125,42647.2578125,206602240,BTC-USD
2024-01-15 13:00:00,42649.55859375,42907.01953125,42610.8046875,42845.2109375,42845.2109375,476538880,BTC-USD
2024-01-15 14:00:00,42838.16796875,42844.80078125,42176.66796875,42243.23046875,42243.23046875,1052092416,BTC-USD
2024-01-15 15:00:00,42191.22265625,42445.16796875,42186.53125,42257.58203125,42257.58203125,573227008,BTC-USD
2024-01-15 16:00:00,42254.97265625,42527.08203125,42254.97265625,42527.08203125,42527.08203125,149092352,BTC-USD
2024-01-15 17:00:00,42502.46484375,42749.48828125,42502.46484375,42707.94921875,42707.94921875,266199040,BTC-USD
2024-01-15 18:00:00,42696.765625,43319.72265625,42696.765625,42981.28515625,42981.28515625,2076037120,BTC-USD
2024-01-15 19:00:00,42982.234375,43091.47265625,42822.2265625,42958.9453125,42958.9453125,293910528,BTC-USD
2024-01-15 20:00:00,42953.734375,43077.4921875,42834.359375,42846.875,42846.875,0,BTC-USD
2024-01-15 21:00:00,42909.05859375,42909.05859375,42727.7734375,42727.7734375,42727.7734375,0,BTC-USD
2024-01-15 22:00:00,42705.59375,42750.84765625,42386.90625,42592.1953125,42592.1953125,0,BTC-USD
2024-01-15 23:00:00,42582.16015625,42606.24609375,42477.19140625,42533.6796875,42533.6796875,0,BTC-USD
2024-01-16 00:00:00,42499.3359375,42645.74609375,42466.2578125,42590.82421875,42590.82421875,0,BTC-USD
2024-01-16 01:00:00,42572.29296875,42683.40625,42535.453125,42535.453125,42535.453125,0,BTC-USD
2024-01-16 02:00:00,42549.140625,42697.43359375,42532.9140625,42685.44921875,42685.44921875,0,BTC-USD
2024-01-16 03:00:00,42681.078125,42893.484375,42679.0546875,42893.484375,42893.484375,0,BTC-USD
2024-01-16 04:00:00,42887.0625,42903.5859375,42732.96484375,42753.3671875,42753.3671875,0,BTC-USD
2024-01-16 05:00:00,42757.12890625,42880.18359375,42745.875,42751.12890625,42751.12890625,0,BTC-USD
2024-01-16 06:00:00,42758.34765625,42758.34765625,42631.23828125,42700.79296875,42700.79296875,0,BTC-USD
2024-01-16 07:00:00,42700.7734375,42741.421875,42588.81640625,42717.609375,42717.609375,0,BTC-USD
2024-01-16 08:00:00,42742.01953125,42969.2421875,42691.921875,42969.2421875,42969.2421875,117168128,BTC-USD
2024-01-16 09:00:00,42971.20703125,43094.55078125,42878.48828125,42912.890625,42912.890625,298409984,BTC-USD
2024-01-16 10:00:00,42900.25390625,42900.25390625,42815.12890625,42850.2265625,42850.2265625,0,BTC-USD
2024-01-16 11:00:00,42837.47265625,42893.7421875,42739.3125,42845.51171875,42845.51171875,0,BTC-USD
2024-01-16 12:00:00,42858.9140625,43103.02734375,42833.1484375,43103.02734375,43103.02734375,0,BTC-USD
2024-01-16 13:00:00,43120.6171875,43120.6171875,42761.83203125,42778.61328125,42778.61328125,36595712,BTC-USD
2024-01-16 14:00:00,42784.0859375,42900.52734375,42085.99609375,42640.81640625,42640.81640625,1301579776,BTC-USD
2024-01-16 15:00:00,42662.34375,43294.61328125,42549.875,43258.41796875,43258.41796875,1522294784,BTC-USD
2024-01-16 16:00:00,43237.26953125,43380.16796875,43027.94921875,43221.24609375,43221.24609375,946571264,BTC-USD
2024-01-16 17:00:00,43244.16796875,43244.16796875,43039.1484375,43059.7421875,43059.7421875,119789568,BTC-USD
2024-01-16 18:00:00,43050.21484375,43140.6171875,42857.625,43017.296875,43017.296875,0,BTC-USD
2024-01-16 19:00:00,43022.84765625,43166.3125,42969.51171875,43166.3125,43166.3125,0,BTC-USD
2024-01-16 20:00:00,43157.125,43352.96484375,43081.828125,43136.25390625,43136.25390625,609570816,BTC-USD
2024-01-16 21:00:00,43202.45703125,43566.2734375,43202.45703125,43421.91796875,43421.91796875,828246016,BTC-USD
2024-01-16 22:00:00,43438.79296875,43482.64453125,43224.27734375,43224.27734375,43224.27734375,0,BTC-USD
2024-01-16 23:00:00,43211.859375,43281.62109375,43125.93359375,43138.171875,43138.171875,0,BTC-USD
2024-01-17 00:00:00,43132.1015625,43171.1171875,43067.734375,43097.453125,43097.453125,0,BTC-USD
2024-01-17 01:00:00,43095.82421875,43189.890625,42972.375,42983.2578125,42983.2578125,60153856,BTC-USD
2024-01-17 02:00:00,42983.96484375,43050.046875,42939.2578125,42995.34765625,42995.34765625,96796672,BTC-USD
2024-01-17 03:00:00,42996.09765625,43013.74609375,42848.70703125,42848.70703125,42848.70703125,0,BTC-USD
2024-01-17 04:00:00,42850.9296875,42895.58203125,42793.8359375,42848.109375,42848.109375,0,BTC-USD
2024-01-17 05:00:00,42843.41015625,42890.484375,42776.48828125,42776.48828125,42776.48828125,0,BTC-USD
2024-01-17 06:00:00,42766.65234375,42843.5078125,42766.65234375,42795.7578125,42795.7578125,0,BTC-USD
2024-01-17 07:00:00,42792.27734375,42834.5546875,42620.265625,42657.12890625,42657.12890625,250095616,BTC-USD
2024-01-17 08:00:00,42642.421875,42726.30078125,42553.41796875,42703.57421875,42703.57421875,30470144,BTC-USD
2024-01-17 09:00:00,42703.94140625,42802.5078125,42668.4296875,42668.4296875,42668.4296875,0,BTC-USD
2024-01-17 10:00:00,42661.3203125,42817.8046875,42614.37890625,42805.31640625,42805.31640625,190451712,BTC-USD
2024-01-17 11:00:00,42818.26953125,42825.80078125,42655.79296875,42655.79296875,42655.79296875,142221312,BTC-USD
2024-01-17 12:00:00,42657.89453125,42739.29296875,42498.40234375,42739.29296875,42739.29296875,563935232,BTC-USD
2024-01-17 13:00:00,42754.78515625,42754.78515625,42534.48046875,42596.01171875,42596.01171875,0,BTC-USD
2024-01-17 14:00:00,42587.09375,42880.05078125,42412.78125,42649.48828125,42649.48828125,0,BTC-USD
2024-01-17 15:00:00,42554.671875,42717.875,42513.34765625,42520.1484375,42520.1484375,0,BTC-USD
2024-01-17 16:00:00,42460.83984375,42506.55859375,42264.05859375,42317.69140625,42317.69140625,0,BTC-USD
2024-01-17 17:00:00,42320.59375,42415.015625,42189.30859375,42373.49609375,42373.49609375,0,BTC-USD
2024-01-17 18:00:00,42341.375,42551.3671875,42274.8359375,42549.859375,42549.859375,0,BTC-USD
2024-01-17 19:00:00,42567.8203125,42703.4765625,42541.30859375,42597.171875,42597.171875,0,BTC-USD
2024-01-17 20:00:00,42587.1875,42817.95703125,42569.60546875,42604.15234375,42604.15234375,109846528,BTC-USD
2024-01-17 21:00:00,42696.0078125,42756.63671875,42596.55078125,42655.26171875,42655.26171875,0,BTC-USD
2024-01-17 22:00:00,42640.4296875,42691.984375,42459.29296875,42659.30859375,42659.30859375,0,BTC-USD
2024-01-17 23:00:00,42680.11328125,42738.96484375,42606.80859375,42738.96484375,42738.96484375,0,BTC-USD
2024-01-18 00:00:00,42742.3125,42745.890625,42617.8046875,42646.0390625,42646.0390625,0,BTC-USD
2024-01-18 01:00:00,42633.12890625,42674.28515625,42496.08984375,42553.875,42553.875,0,BTC-USD
2024-01-18 02:00:00,42553.140625,42681.94140625,42553.140625,42623.60546875,42623.60546875,0,BTC-USD
2024-01-18 03:00:00,42622.33203125,42632.5859375,42528.5234375,42544.04296875,42544.04296875,0,BTC-USD
2024-01-18 04:00:00,42546.1796875,42645.5703125,42546.1796875,42621.74609375,42621.74609375,0,BTC-USD
2024-01-18 05:00:00,42628.39453125,42730.328125,42603.13671875,42727.6640625,42727.6640625,65224704,BTC-USD
2024-01-18 06:00:00,42727.375,42824.55078125,42723.546875,42751.8515625,42751.8515625,40673280,BTC-USD
2024-01-18 07:00:00,42758.55859375,42875.8984375,42758.55859375,42851.06640625,42851.06640625,0,BTC-USD
2024-01-18 08:00:00,42861.48828125,42876.34765625,42697.46484375,42709.4453125,42709.4453125,0,BTC-USD
2024-01-18 09:00:00,42710.734375,42811.34765625,42687.88671875,42695.47265625,42695.47265625,38225920,BTC-USD
2024-01-18 10:00:00,42702.03125,42722.01171875,42381.171875,42395.25390625,42395.25390625,84144128,BTC-USD
2024-01-18 11:00:00,42405.6640625,42489.90625,42358.01171875,42489.90625,42489.90625,197558272,BTC-USD
2024-01-18 12:00:00,42504.69921875,42504.69921875,42351.8515625,42379.62109375,42379.62109375,0,BTC-USD
2024-01-18 13:00:00,42389.40234375,42601.2421875,42340.296875,42524.421875,42524.421875,76670976,BTC-USD
2024-01-18 14:00:00,42477.75390625,42687.46875,42406.50390625,42687.46875,42687.46875,0,BTC-USD
2024-01-18 15:00:00,42703.2578125,42765.02734375,42602.703125,42602.703125,42602.703125,0,BTC-USD
2024-01-18 16:00:00,42589.18359375,42589.18359375,41713.6796875,41842.890625,41842.890625,816508928,BTC-USD
2024-01-18 17:00:00,41872.63671875,42092.57421875,41572.3046875,41770.34375,41770.34375,1169070080,BTC-USD
2024-01-18 18:00:00,41766.0,41816.34375,41392.1640625,41475.31640625,41475.31640625,885970944,BTC-USD
2024-01-18 19:00:00,41463.69921875,41504.53125,40851.359375,40950.9140625,40950.9140625,1222584320,BTC-USD
2024-01-18 20:00:00,40982.12890625,41236.44140625,40631.171875,40915.7265625,40915.7265625,1268510720,BTC-USD
2024-01-18 21:00:00,40780.03125,41197.16015625,40725.55078125,41100.6015625,41100.6015625,883261440,BTC-USD
2024-01-18 22:00:00,41072.578125,41327.51171875,41072.578125,41312.10546875,41312.10546875,353918976,BTC-USD
2024-01-18 23:00:00,41316.828125,41319.078125,41180.0234375,41259.45703125,41259.45703125,27207680,BTC-USD
2024-01-19 00:00:00,41278.4609375,41325.25,41097.7109375,41288.3984375,41288.3984375,205127680,BTC-USD
2024-01-19 01:00:00,41262.0,41288.6796875,41120.453125,41250.52734375,41250.52734375,177643520,BTC-USD
2024-01-19 02:00:00,41240.03125,41245.93359375,41049.39453125,41094.66796875,41094.66796875,169904128,BTC-USD
2024-01-19 03:00:00,41087.3984375,41093.44921875,40749.3828125,41015.80859375,41015.80859375,753192960,BTC-USD
2024-01-19 04:00:00,41011.7734375,41159.83203125,41008.92578125,41057.1328125,41057.1328125,213159936,BTC-USD
2024-01-19 05:00:00,41053.29296875,41185.80859375,41029.53125,41155.26953125,41155.26953125,0,BTC-USD
2024-01-19 06:00:00,41160.02734375,41464.11328125,41157.81640625,41464.11328125,41464.11328125,207841280,BTC-USD
2024-01-19 07:00:00,41456.13671875,41509.2421875,41231.13671875,41231.6171875,41231.6171875,255438848,BTC-USD
2024-01-19 08:00:00,41239.76171875,41322.421875,41118.4765625,41265.57421875,41265.57421875,120211456,BTC-USD
2024-01-19 09:00:00,41252.1328125,41401.34765625,41213.140625,41359.29296875,41359.29296875,83916800,BTC-USD
2024-01-19 10:00:00,41351.6015625,41418.8359375,41301.83984375,41416.30859375,41416.30859375,0,BTC-USD
2024-01-19 11:00:00,41429.48046875,41462.7265625,41357.8515625,41437.66015625,41437.66015625,0,BTC-USD
2024-01-19 12:00:00,41434.84375,41438.8515625,41233.63671875,41294.1484375,41294.1484375,0,BTC-USD
2024-01-19 13:00:00,41291.34375,41381.20703125,41246.32421875,41327.19921875,41327.19921875,0,BTC-USD
2024-01-19 14:00:00,41345.09375,41387.9609375,40835.09765625,40903.83984375,40903.83984375,640155648,BTC-USD
2024-01-19 15:00:00,40911.48828125,41077.40234375,40719.53125,40880.46875,40880.46875,760424448,BTC-USD
2024-01-19 16:00:00,40859.30078125,40890.546875,40309.8984375,40356.30078125,40356.30078125,0,BTC-USD
2024-01-19 17:00:00,40360.8203125,41146.75390625,40297.45703125,41146.75390625,41146.75390625,317128704,BTC-USD
2024-01-19 18:00:00,41179.2578125,41844.80078125,41008.484375,41740.640625,41740.640625,282642432,BTC-USD
2024-01-19 19:00:00,41762.015625,41845.5625,41544.97265625,41762.578125,41762.578125,0,BTC-USD
2024-01-19 20:00:00,41768.64453125,42134.16015625,41649.59375,41649.59375,41649.59375,0,BTC-USD
2024-01-19 21:00:00,41554.42578125,41725.55078125,41543.51953125,41607.90234375,41607.90234375,0,BTC-USD
2024-01-19 22:00:00,41611.55859375,41696.2109375,41514.0859375,41663.77734375,41663.77734375,0,BTC-USD
2024-01-19 23:00:00,41655.8515625,41667.484375,41581.90234375,41615.03125,41615.03125,0,BTC-USD
2024-01-20 00:00:00,41624.58984375,41640.23046875,41446.82421875,41480.1171875,41480.1171875,0,BTC-USD
2024-01-20 01:00:00,41469.0703125,41646.87109375,41469.0703125,41604.7890625,41604.7890625,0,BTC-USD
2024-01-20 02:00:00,41622.125,41622.125,41522.09765625,41575.36328125,41575.36328125,0,BTC-USD
2024-01-20 03:00:00,41589.2421875,41624.578125,41512.34375,41624.578125,41624.578125,0,BTC-USD
2024-01-20 04:00:00,41611.37890625,41630.390625,41562.29296875,41585.97265625,41585.97265625,0,BTC-USD
2024-01-20 05:00:00,41578.4375,41617.05078125,41549.92578125,41593.0390625,41593.0390625,0,BTC-USD
2024-01-20 06:00:00,41599.71484375,41664.46875,41595.90234375,41644.15625,41644.15625,0,BTC-USD
2024-01-20 07:00:00,41648.83203125,41740.5078125,41634.421875,41634.421875,41634.421875,0,BTC-USD
2024-01-20 08:00:00,41628.4765625,41638.9609375,41513.921875,41571.95703125,41571.95703125,0,BTC-USD
2024-01-20 09:00:00,41566.4453125,41606.125,41456.90234375,41483.3828125,41483.3828125,0,BTC-USD
2024-01-20 10:00:00,41488.00390625,41578.8515625,41473.9375,41511.8125,41511.8125,0,BTC-USD
2024-01-20 11:00:00,41512.28515625,41583.4609375,41453.39453125,41553.0390625,41553.0390625,0,BTC-USD
2024-01-20 12:00:00,41556.015625,41665.328125,41526.3515625,41600.87890625,41600.87890625,0,BTC-USD
2024-01-20 13:00:00,41592.41796875,41650.4765625,41561.26953125,41586.90625,41586.90625,0,BTC-USD
2024-01-20 14:00:00,41600.953125,41615.765625,41479.4375,41518.703125,41518.703125,0,BTC-USD
2024-01-20 15:00:00,41518.3984375,41641.98046875,41469.83984375,41538.546875,41538.546875,0,BTC-USD
2024-01-20 16:00:00,41541.4375,41654.09375,41535.84375,41589.625,41589.625,0,BTC-USD
2024-01-20 17:00:00,41586.4453125,41654.03515625,41573.0546875,41622.140625,41622.140625,0,BTC-USD
2024-01-20 18:00:00,41610.27734375,41649.390625,41551.265625,41628.953125,41628.953125,0,BTC-USD
2024-01-20 19:00:00,41629.14453125,41700.80078125,41629.14453125,41651.875,41651.875,0,BTC-USD
2024-01-20 20:00:00,41656.41015625,41829.203125,41644.2421875,41761.15234375,41761.15234375,0,BTC-USD
2024-01-20 21:00:00,41773.69921875,41877.89453125,41712.6640625,41712.6640625,41712.6640625,0,BTC-USD
2024-01-20 22:00:00,41713.89453125,41779.73046875,41667.63671875,41777.59375,41777.59375,0,BTC-USD
2024-01-20 23:00:00,41762.9375,41783.42578125,41635.90234375,41671.3671875,41671.3671875,0,BTC-USD
2024-01-21 00:00:00,41671.48828125,41693.16015625,41605.625,41605.625,41605.625,0,BTC-USD
2024-01-21 01:00:00,41616.08984375,41690.08203125,41610.2890625,41643.63671875,41643.63671875,0,BTC-USD
2024-01-21 02:00:00,41642.32421875,41682.10546875,41640.26953125,41674.48046875,41674.48046875,0,BTC-USD
2024-01-21 03:00:00,41675.62890625,41701.6328125,41650.64453125,41659.8984375,41659.8984375,0,BTC-USD
2024-01-21 04:00:00,41659.12109375,41659.81640625,41634.2734375,41647.20703125,41647.20703125,0,BTC-USD
2024-01-21 05:00:00,41648.13671875,41673.109375,41607.609375,41607.9609375,41607.9609375,0,BTC-USD
2024-01-21 06:00:00,41607.58984375,41632.421875,41563.06640625,41576.4140625,41576.4140625,0,BTC-USD
2024-01-21 07:00:00,41578.13671875,41639.34375,41569.28515625,41630.16015625,41630.16015625,0,BTC-USD
2024-01-21 08:00:00,41622.421875,41685.66015625,41622.421875,41640.3984375,41640.3984375,0,BTC-USD
2024-01-21 09:00:00,41640.7109375,41711.41015625,41640.7109375,41709.76953125,41709.76953125,0,BTC-USD
2024-01-21 10:00:00,41712.44140625,41791.6953125,41685.6953125,41783.7421875,41783.7421875,9916416,BTC-USD
2024-01-21 11:00:00,41765.69140625,41780.6953125,41682.0234375,41693.62890625,41693.62890625,0,BTC-USD
2024-01-21 12:00:00,41694.94140625,41784.87109375,41686.6015625,41717.54296875,41717.54296875,0,BTC-USD
2024-01-21 13:00:00,41716.72265625,41825.40234375,41715.91796875,41824.984375,41824.984375,9844736,BTC-USD
2024-01-21 14:00:00,41827.58984375,41855.3671875,41751.6875,41770.41015625,41770.41015625,0,BTC-USD
2024-01-21 15:00:00,41769.99609375,41834.3828125,41614.58203125,41642.0,41642.0,64709632,BTC-USD
2024-01-21 16:00:00,41633.1953125,41640.0625,41548.75390625,41579.4609375,41579.4609375,86165504,BTC-USD
2024-01-21 17:00:00,41586.44921875,41668.59375,41584.8984375,41654.30078125,41654.30078125,0,BTC-USD
2024-01-21 18:00:00,41656.5546875,41702.5234375,41611.44140625,41661.05078125,41661.05078125,0,BTC-USD
2024-01-21 19:00:00,41664.73046875,41700.04296875,41626.609375,41700.04296875,41700.04296875,0,BTC-USD
2024-01-21 20:00:00,41704.0546875,41749.3984375,41613.35546875,41626.48046875,41626.48046875,0,BTC-USD
2024-01-21 21:00:00,41629.9140625,41768.4375,41614.85546875,41761.57421875,41761.57421875,0,BTC-USD
2024-01-21 22:00:00,41762.80859375,41763.98828125,41618.05078125,41618.05078125,41618.05078125,0,BTC-USD
2024-01-21 23:00:00,41614.6015625,41649.0625,41497.0078125,41530.2890625,41530.2890625,0,BTC-USD
2024-01-22 00:00:00,41553.65234375,41639.3828125,41465.359375,41616.671875,41616.671875,260073472,BTC-USD
2024-01-22 01:00:00,41626.296875,41651.20703125,41282.1796875,41329.60546875,41329.60546875,779243520,BTC-USD
2024-01-22 02:00:00,41334.06640625,41393.58203125,41254.6171875,41298.58203125,41298.58203125,263740416,BTC-USD
2024-01-22 03:00:00,41294.765625,41315.42578125,41065.3671875,41156.62109375,41156.62109375,515551232,BTC-USD
2024-01-22 04:00:00,41163.15234375,41179.6796875,40765.046875,40765.046875,40765.046875,804685824,BTC-USD
2024-01-22 05:00:00,40761.76953125,41104.08984375,40711.3671875,41080.34375,41080.34375,1060047872,BTC-USD
2024-01-22 06:00:00,41094.5390625,41242.07421875,40991.54296875,41177.3515625,41177.3515625,659921920,BTC-USD
2024-01-22 07:00:00,41168.71484375,41168.71484375,40957.26953125,40998.20703125,40998.20703125,393885696,BTC-USD
2024-01-22 08:00:00,40995.65234375,40995.65234375,40741.29296875,40908.56640625,40908.56640625,890927104,BTC-USD
2024-01-22 09:00:00,40914.7890625,40989.44140625,40676.7734375,40703.1171875,40703.1171875,592969728,BTC-USD
2024-01-22 10:00:00,40711.765625,40807.33984375,40380.54296875,40676.51953125,40676.51953125,1407418368,BTC-USD
2024-01-22 11:00:00,40666.83203125,40885.69140625,40649.3828125,40833.05859375,40833.05859375,688863232,BTC-USD
2024-01-22 12:00:00,40782.2265625,40877.6015625,40678.48828125,40824.8671875,40824.8671875,471281664,BTC-USD
2024-01-22 13:00:00,40847.8984375,41169.296875,40847.8984375,40902.296875,40902.296875,823281664,BTC-USD
2024-01-22 14:00:00,40915.8828125,40943.1875,40516.09765625,40672.8984375,40672.8984375,1074954240,BTC-USD
2024-01-22 15:00:00,40665.96484375,40751.60546875,40373.9609375,40684.15234375,40684.15234375,1149632512,BTC-USD
2024-01-22 16:00:00,40710.94921875,40808.94921875,40394.09375,40505.75,40505.75,755064832,BTC-USD
2024-01-22 17:00:00,40471.51953125,40744.42578125,40457.11328125,40668.6640625,40668.6640625,718934016,BTC-USD
2024-01-22 18:00:00,40669.86328125,40730.47265625,40138.83984375,40306.1015625,40306.1015625,1375905792,BTC-USD
2024-01-22 19:00:00,40284.515625,40478.05859375,39450.1171875,39748.34765625,39748.34765625,3446532096,BTC-USD
2024-01-22 20:00:00,39787.24609375,40292.63671875,39787.24609375,40135.52734375,40135.52734375,1665280000,BTC-USD
2024-01-22 21:00:00,40120.1640625,40140.39453125,39849.1171875,39849.1171875,39849.1171875,916209664,BTC-USD
2024-01-22 22:00:00,39771.328125,40020.03515625,39629.1015625,39833.47265625,39833.47265625,821229568,BTC-USD
2024-01-22 23:00:00,39844.0703125,39896.1328125,39450.40234375,39503.578125,39503.578125,416866304,BTC-USD
2024-01-23 00:00:00,39518.71484375,39825.84765625,39510.87109375,39811.16796875,39811.16796875,413655040,BTC-USD
2024-01-23 01:00:00,39806.84765625,39865.078125,39685.1875,39805.4765625,39805.4765625,0,BTC-USD
2024-01-23 02:00:00,39795.7734375,40022.7890625,39783.25,40022.7890625,40022.7890625,61153280,BTC-USD
2024-01-23 03:00:00,40021.60546875,40074.1953125,39945.6328125,39965.01953125,39965.01953125,0,BTC-USD
2024-01-23 04:00:00,39963.01953125,40127.3515625,39963.01953125,40033.1015625,40033.1015625,0,BTC-USD
